cidade,semana,tmedia,tmax,tmin,chuva
São Paulo,2008-05-18T00:00:00Z,21.7,27.7,14.5,0.1
São Paulo,2008-05-25T00:00:00Z,19.771428571428572,27.1,10.3,14
São Paulo,2008-06-01T00:00:00Z,17.923809523809524,26.5,11.1,62.4
São Paulo,2008-06-08T00:00:00Z,20.31904761904762,27.1,12.9,0.3
São Paulo,2008-06-15T00:00:00Z,17.652380952380952,26.3,8.3,11.6
São Paulo,2008-06-22T00:00:00Z,15.104761904761904,24,11.2,3.9
São Paulo,2008-06-29T00:00:00Z,18.428571428571427,25.5,11.4,0
São Paulo,2008-07-06T00:00:00Z,17.18095238095238,24.1,10.7,0
São Paulo,2008-07-13T00:00:00Z,18.457142857142856,25.4,9.4,0
São Paulo,2008-07-20T00:00:00Z,19.97142857142857,28.1,10.6,0
São Paulo,2008-07-27T00:00:00Z,20.761904761904763,28.6,11.1,0
São Paulo,2008-08-03T00:00:00Z,17.742857142857144,27.3,13.5,55.699999999999996
São Paulo,2008-08-10T00:00:00Z,19.02857142857143,29.3,12.8,20.5
São Paulo,2008-08-17T00:00:00Z,22.61904761904762,29.9,15,0
São Paulo,2008-08-24T00:00:00Z,20.004761904761903,29.3,11.4,2.3
São Paulo,2008-08-31T00:00:00Z,21.676190476190477,32.4,11.7,0
São Paulo,2008-09-07T00:00:00Z,21.62857142857143,33.9,13.4,1.8
São Paulo,2008-09-14T00:00:00Z,15.361904761904762,22.1,10.5,13.1
São Paulo,2008-09-21T00:00:00Z,16.776190476190475,23.1,11.7,28.5
São Paulo,2008-09-28T00:00:00Z,20.409523809523808,30.1,11.7,43.7
São Paulo,2008-10-05T00:00:00Z,17.409523809523808,26.7,11.2,45
São Paulo,2008-10-12T00:00:00Z,24.242857142857144,34.5,16.5,5.6
São Paulo,2008-10-19T00:00:00Z,23.185714285714287,32.8,16.1,47.4
São Paulo,2008-10-26T00:00:00Z,22.276190476190475,33.3,14.9,20.2
São Paulo,2008-11-02T00:00:00Z,22.723809523809525,30,16.5,55.4
São Paulo,2008-11-09T00:00:00Z,22.423809523809524,30.9,16.8,9.5
São Paulo,2008-11-16T00:00:00Z,19.900000000000002,28.5,13,25.3
São Paulo,2008-11-23T00:00:00Z,20.53333333333333,27.5,14.9,74.9
São Paulo,2008-11-30T00:00:00Z,21.952380952380953,31.5,13.6,28.6
São Paulo,2008-12-07T00:00:00Z,23.376190476190477,34,15.5,43
São Paulo,2008-12-14T00:00:00Z,20.414285714285715,26.8,15.9,43.7
São Paulo,2008-12-21T00:00:00Z,21.952380952380953,32,16.2,104.9
São Paulo,2008-12-28T00:00:00Z,23.957142857142856,32.8,16.7,35.6
São Paulo,2009-01-04T00:00:00Z,20.052380952380954,30.3,15.3,20.400000000000002
São Paulo,2009-01-11T00:00:00Z,24.74285714285714,33.2,18.4,75
São Paulo,2009-01-18T00:00:00Z,21.135714285714286,29.1,16.5,65.2
São Paulo,2009-01-25T00:00:00Z,22.228571428571428,30.6,18.9,155.6
São Paulo,2009-02-01T00:00:00Z,25.414285714285715,32.8,18.9,44.4
São Paulo,2009-02-08T00:00:00Z,22.94761904761905,31.7,17.5,82.6
São Paulo,2009-02-15T00:00:00Z,25.33809523809524,32.1,18.7,43.4
São Paulo,2009-02-22T00:00:00Z,25.133333333333333,32.3,19.3,29.8
São Paulo,2009-03-01T00:00:00Z,27.383333333333333,34.1,21.6,0
São Paulo,2009-03-08T00:00:00Z,23.21666666666667,29.8,20,38.4
São Paulo,2009-03-15T00:00:00Z,21.825000000000003,29,17.7,77.5
São Paulo,2009-03-22T00:00:00Z,20.95,28.7,17.3,1
São Paulo,2009-03-29T00:00:00Z,22.02,28.4,18,0
São Paulo,2009-04-05T00:00:00Z,21.51,27.5,16.3,1.8
São Paulo,2009-04-12T00:00:00Z,19.408333333333335,27.7,13.9,10.9
São Paulo,2009-04-19T00:00:00Z,19.06,26,14.4,10.299999999999999
São Paulo,2009-04-26T00:00:00Z,19.07,26.8,15.2,0.1
São Paulo,2009-05-03T00:00:00Z,18.310000000000002,25.7,13.7,0.1
São Paulo,2009-05-10T00:00:00Z,20.310000000000002,28.2,13.7,7.699999999999999
São Paulo,2009-05-17T00:00:00Z,17.475,25,14.7,0
São Paulo,2009-05-24T00:00:00Z,19.75,27,15.3,33.2
São Paulo,2009-05-31T00:00:00Z,12.42,26.1,7.7,7.2
São Paulo,2009-06-07T00:00:00Z,15.97,24.8,10.4,22.700000000000003
São Paulo,2009-06-14T00:00:00Z,14.84,22.4,10.7,0
São Paulo,2009-06-21T00:00:00Z,17.025,23.9,11,13.899999999999999
São Paulo,2009-06-28T00:00:00Z,17.8875,25.9,12.5,8.3
São Paulo,2009-07-05T00:00:00Z,17.94,26.1,12.9,0
São Paulo,2009-07-12T00:00:00Z,14.46,28.9,8.5,4.3
São Paulo,2009-07-19T00:00:00Z,15.440000000000001,28.9,9.9,32
São Paulo,2009-07-26T00:00:00Z,16.905555555555555,23.2,12.9,18.7
São Paulo,2009-08-02T00:00:00Z,20.933333333333334,29.9,13.5,0
São Paulo,2009-08-09T00:00:00Z,19.214285714285715,28.8,11.6,1.5999999999999999
São Paulo,2009-08-16T00:00:00Z,18.695238095238096,28.9,9.7,87.6
São Paulo,2009-08-23T00:00:00Z,17.67142857142857,27.7,11.7,13.4
São Paulo,2009-08-30T00:00:00Z,22.823809523809523,32,13.3,50
São Paulo,2009-09-06T00:00:00Z,20.48095238095238,29.3,15.7,101.5
São Paulo,2009-09-13T00:00:00Z,20.599999999999998,30.2,14.8,16.4
São Paulo,2009-09-20T00:00:00Z,18.28095238095238,29.6,12,11
São Paulo,2009-09-27T00:00:00Z,20.733333333333334,32.2,12.4,13.3
São Paulo,2009-10-04T00:00:00Z,19.523809523809526,31.1,12.7,25.400000000000002
São Paulo,2009-10-11T00:00:00Z,19.61904761904762,30.5,14.2,24.2
São Paulo,2009-10-18T00:00:00Z,22.238095238095237,30.7,15.3,62.6
São Paulo,2009-10-25T00:00:00Z,21.452380952380953,29.7,17.2,42.3
São Paulo,2009-11-01T00:00:00Z,26.49047619047619,33.6,18.2,0
São Paulo,2009-11-08T00:00:00Z,24.485714285714288,32.1,19.7,29
São Paulo,2009-11-15T00:00:00Z,24.88095238095238,33.5,17.5,31.5
São Paulo,2009-11-22T00:00:00Z,24.347619047619048,32.9,19.7,102
São Paulo,2009-11-29T00:00:00Z,23.623809523809523,31.2,16,44.6
São Paulo,2009-12-06T00:00:00Z,22.28095238095238,30.5,16.8,113.3
São Paulo,2009-12-13T00:00:00Z,21.795238095238094,32.3,16.2,132.8
São Paulo,2009-12-20T00:00:00Z,25.357142857142858,33.3,18.5,0
São Paulo,2009-12-27T00:00:00Z,24.428571428571427,30.9,18.9,101.4
São Paulo,2010-01-03T00:00:00Z,24.6,33,19.5,133.9
São Paulo,2010-01-10T00:00:00Z,25.152380952380952,32.5,18.5,38.4
São Paulo,2010-01-17T00:00:00Z,24.295238095238094,31.1,19.7,133.3
São Paulo,2010-01-24T00:00:00Z,21.985714285714288,29.4,18.2,161.3
São Paulo,2010-01-31T00:00:00Z,26.752380952380953,33.8,18.9,163.6
São Paulo,2010-02-07T00:00:00Z,26.50952380952381,33.3,19.9,25.400000000000002
São Paulo,2010-02-14T00:00:00Z,26.214285714285715,33.8,19.8,60.8
São Paulo,2010-02-21T00:00:00Z,24.766666666666666,33.1,17.7,46.7
São Paulo,2010-02-28T00:00:00Z,20.214285714285715,25.5,16.2,63
São Paulo,2010-03-07T00:00:00Z,25.766666666666666,33.1,17.1,22.8
São Paulo,2010-03-14T00:00:00Z,23.952380952380953,31.6,17.9,28.099999999999998
São Paulo,2010-03-21T00:00:00Z,24.89047619047619,33.3,19.7,36
São Paulo,2010-03-28T00:00:00Z,22.938095238095237,30,18.9,39.9
São Paulo,2010-04-04T00:00:00Z,18.071428571428573,27.7,12.7,96.3
São Paulo,2010-04-11T00:00:00Z,21.571428571428573,29.5,13.9,0
São Paulo,2010-04-18T00:00:00Z,24.023809523809526,30.7,16,21
São Paulo,2010-04-25T00:00:00Z,21.89047619047619,30,14.2,1.9
São Paulo,2010-05-02T00:00:00Z,22.80952380952381,31.3,14.4,0
São Paulo,2010-05-09T00:00:00Z,16.919047619047618,25.5,11.2,41.2
São Paulo,2010-05-16T00:00:00Z,18.452380952380953,26.7,12.5,20
São Paulo,2010-05-23T00:00:00Z,18.771428571428572,26.5,14.7,4
São Paulo,2010-05-30T00:00:00Z,17.9,26.5,12.4,11.200000000000001
São Paulo,2010-06-06T00:00:00Z,15.4,22.1,8.7,0.2
São Paulo,2010-06-13T00:00:00Z,18.252380952380953,27.7,8.9,0
São Paulo,2010-06-20T00:00:00Z,19.747619047619047,28.3,13.4,1.7
São Paulo,2010-06-27T00:00:00Z,18.247619047619047,25.3,10.9,0
São Paulo,2010-07-04T00:00:00Z,19.34285714285714,27.1,11.7,0
São Paulo,2010-07-11T00:00:00Z,17.333333333333332,28.2,11.6,93.5
São Paulo,2010-07-18T00:00:00Z,20.885714285714286,28.6,14.5,0
São Paulo,2010-07-25T00:00:00Z,20.43888888888889,27.1,14.7,0
São Paulo,2010-08-01T00:00:00Z,15.757142857142856,24.4,10.5,0.2
São Paulo,2010-08-08T00:00:00Z,17.99047619047619,26.9,11.1,0
São Paulo,2010-08-15T00:00:00Z,15.795238095238094,27.3,8.5,0.2
São Paulo,2010-08-22T00:00:00Z,24.038095238095238,31.7,13.7,0
São Paulo,2010-08-29T00:00:00Z,23.276190476190475,31.9,13.3,0
São Paulo,2010-09-05T00:00:00Z,17.776190476190475,30.3,12.9,15
São Paulo,2010-09-12T00:00:00Z,21.78095238095238,32.3,13.5,0
São Paulo,2010-09-19T00:00:00Z,19.914285714285715,31,12.6,26.2
São Paulo,2010-09-26T00:00:00Z,20.095238095238095,26.4,15.3,74.6
São Paulo,2010-10-03T00:00:00Z,18.757142857142856,28.8,12,22
São Paulo,2010-10-10T00:00:00Z,18.247619047619047,29.7,10.2,3.2
São Paulo,2010-10-17T00:00:00Z,19.909523809523808,30.8,11.8,8.6
São Paulo,2010-10-24T00:00:00Z,20.98095238095238,32.8,13,9.8
São Paulo,2010-10-31T00:00:00Z,22.295238095238094,31.2,15.7,30.5
São Paulo,2010-11-07T00:00:00Z,20.599999999999998,32.7,14.1,23
São Paulo,2010-11-14T00:00:00Z,21.080952380952382,31.1,14.5,34.2
São Paulo,2010-11-21T00:00:00Z,23.433333333333334,32.1,15.6,35.6
São Paulo,2010-11-28T00:00:00Z,24.695238095238096,32.5,17.6,34.9
São Paulo,2010-12-05T00:00:00Z,24.31904761904762,32.3,18.4,47.800000000000004
São Paulo,2010-12-12T00:00:00Z,22.52857142857143,32.5,16.3,158.4
São Paulo,2010-12-19T00:00:00Z,24.771428571428572,32.4,18,48.9
São Paulo,2010-12-26T00:00:00Z,22.52857142857143,29.1,15.8,54.9
São Paulo,2011-01-02T00:00:00Z,22.38095238095238,29.8,18.5,157.6
São Paulo,2011-01-09T00:00:00Z,24.252380952380953,30.6,19.5,196.6
São Paulo,2011-01-16T00:00:00Z,24.633333333333333,31.8,20.1,24.099999999999998
São Paulo,2011-01-23T00:00:00Z,26.69047619047619,33.7,18.2,115.39999999999999
São Paulo,2011-01-30T00:00:00Z,25.004761904761903,33.8,20.3,22.8
São Paulo,2011-02-06T00:00:00Z,27.452380952380953,33.1,19.7,0.7
São Paulo,2011-02-13T00:00:00Z,24.476190476190474,31.8,18.7,55.3
São Paulo,2011-02-20T00:00:00Z,24.961904761904762,31.7,16.8,123.2
São Paulo,2011-02-27T00:00:00Z,20.2,31.3,16.3,250.29999999999998
São Paulo,2011-03-06T00:00:00Z,22.066666666666666,30.1,16.7,10.4
São Paulo,2011-03-13T00:00:00Z,22.466666666666665,29.1,17.9,4.4
São Paulo,2011-03-20T00:00:00Z,23.271428571428572,31.5,17.7,2.2
São Paulo,2011-03-27T00:00:00Z,24.238095238095237,31.5,18.7,0.6
São Paulo,2011-04-03T00:00:00Z,21.314285714285713,27.7,16.4,50
São Paulo,2011-04-10T00:00:00Z,24.055555555555557,31.6,15.2,53.2
São Paulo,2011-04-17T00:00:00Z,24.86190476190476,30.8,18,0
São Paulo,2011-04-24T00:00:00Z,18.94,26.7,13.5,29.8
São Paulo,2011-05-01T00:00:00Z,20.247619047619047,27.5,12.7,20
São Paulo,2011-05-08T00:00:00Z,20.080952380952382,27.2,15.2,0
São Paulo,2011-05-15T00:00:00Z,16.395238095238096,24.7,12.4,8.8
São Paulo,2011-05-22T00:00:00Z,18.976190476190478,26.1,12,1.6
São Paulo,2011-05-29T00:00:00Z,16.204761904761906,23.2,9.6,0
São Paulo,2011-06-05T00:00:00Z,14.766666666666666,25.9,8.7,59.8
São Paulo,2011-06-12T00:00:00Z,17.15714285714286,25,9.6,0
São Paulo,2011-06-19T00:00:00Z,20.33809523809524,27,13.1,0
São Paulo,2011-06-26T00:00:00Z,16.452380952380953,26.8,6.1,21.8
São Paulo,2011-07-03T00:00:00Z,14.466666666666667,21.3,7.9,0
São Paulo,2011-07-10T00:00:00Z,20.738095238095237,28.1,9.2,0
São Paulo,2011-07-17T00:00:00Z,19.85238095238095,29.3,12.6,0.5
São Paulo,2011-07-24T00:00:00Z,19.295238095238094,27.7,12.2,0
São Paulo,2011-07-31T00:00:00Z,16.247619047619047,29.8,6,4.6
São Paulo,2011-08-07T00:00:00Z,20.63809523809524,31.3,13.5,2.3
São Paulo,2011-08-14T00:00:00Z,21.21904761904762,30.8,12.6,4.6
São Paulo,2011-08-21T00:00:00Z,16.84285714285714,28.2,9.6,13.8
São Paulo,2011-08-28T00:00:00Z,19.195238095238096,32.7,8.5,31.2
São Paulo,2011-09-04T00:00:00Z,21.58095238095238,31.7,9.8,0
São Paulo,2011-09-11T00:00:00Z,18.285714285714285,30.8,14,0
São Paulo,2011-09-18T00:00:00Z,20.385714285714286,33.3,12.7,1.2
São Paulo,2011-09-25T00:00:00Z,20.919047619047618,34.1,11.2,0
São Paulo,2011-10-02T00:00:00Z,21.9,31.3,15.1,12.4
São Paulo,2011-10-09T00:00:00Z,21.419047619047618,28.7,15.7,35.2
São Paulo,2011-10-16T00:00:00Z,17.776190476190475,26.5,11.7,65.7
São Paulo,2011-10-23T00:00:00Z,24.48095238095238,33.1,14.5,11.200000000000001
São Paulo,2011-10-30T00:00:00Z,17.895238095238096,30.7,10.8,25.1
São Paulo,2011-11-06T00:00:00Z,22.938095238095237,32.2,14.1,0
São Paulo,2011-11-13T00:00:00Z,18.666666666666668,26,12.6,85.5
São Paulo,2011-11-20T00:00:00Z,22.261904761904763,30.9,13.7,7
São Paulo,2011-11-27T00:00:00Z,21.83809523809524,29.6,14.3,54
São Paulo,2011-12-04T00:00:00Z,21.599999999999998,29.6,16.2,44
São Paulo,2011-12-11T00:00:00Z,24.185714285714287,32.1,14.7,54
São Paulo,2011-12-18T00:00:00Z,27.080952380952382,33.7,19,20.9
São Paulo,2011-12-25T00:00:00Z,21.15714285714286,28,16.1,12.7
São Paulo,2012-01-01T00:00:00Z,22.30952380952381,30.7,15.6,78.10000000000001
São Paulo,2012-01-08T00:00:00Z,22.52857142857143,28.7,18.1,25.599999999999998
São Paulo,2012-01-15T00:00:00Z,21.69047619047619,28.7,17.8,145
São Paulo,2012-01-22T00:00:00Z,21.685714285714287,30.9,14.7,83.9
São Paulo,2012-01-29T00:00:00Z,23.919047619047618,33.3,14.5,9.3
São Paulo,2012-02-05T00:00:00Z,27.03333333333333,34,19.2,39.4
São Paulo,2012-02-12T00:00:00Z,23.30952380952381,31.1,19.2,74
São Paulo,2012-02-19T00:00:00Z,24.580952380952382,31.1,19.2,29.5
São Paulo,2012-02-26T00:00:00Z,26.61904761904762,34.3,19.7,88.6
São Paulo,2012-03-04T00:00:00Z,23.98095238095238,31.3,17.3,0
São Paulo,2012-03-11T00:00:00Z,23.266666666666666,30.9,16.7,108.9
São Paulo,2012-03-18T00:00:00Z,23.152380952380952,30.7,15.6,23.4
São Paulo,2012-03-25T00:00:00Z,22.247619047619047,31.7,14.4,38.7
São Paulo,2012-04-01T00:00:00Z,23.776190476190475,31,17.7,13.3
São Paulo,2012-04-08T00:00:00Z,23.476190476190474,29.7,18.4,54
São Paulo,2012-04-15T00:00:00Z,21.94761904761905,29.4,15.9,23.6
São Paulo,2012-04-22T00:00:00Z,20.395238095238096,28.3,15.5,22.4
São Paulo,2012-04-29T00:00:00Z,17.28095238095238,25,10.5,74
São Paulo,2012-05-06T00:00:00Z,20,27,14.3,1.8
São Paulo,2012-05-13T00:00:00Z,16.871428571428574,22.3,12.9,23.5
São Paulo,2012-05-20T00:00:00Z,18.99047619047619,25.2,13.2,26
São Paulo,2012-05-27T00:00:00Z,20.87142857142857,27.6,13.5,4
São Paulo,2012-06-03T00:00:00Z,17.957142857142856,28.1,11.4,133.9
São Paulo,2012-06-10T00:00:00Z,18.795238095238094,26,13.6,22
São Paulo,2012-06-17T00:00:00Z,18.51904761904762,23,12.2,73.8
São Paulo,2012-06-24T00:00:00Z,18.13809523809524,25.6,11.7,0
São Paulo,2012-07-01T00:00:00Z,21.01904761904762,26.7,13.7,0
São Paulo,2012-07-08T00:00:00Z,16.6,24.6,8.9,26.599999999999998
São Paulo,2012-07-15T00:00:00Z,14.957142857142857,26.3,8.8,47.4
São Paulo,2012-07-22T00:00:00Z,21.666666666666664,28.3,13.7,0
São Paulo,2012-07-29T00:00:00Z,20.357142857142858,27.7,13.8,1
São Paulo,2012-08-05T00:00:00Z,18.909523809523808,26.7,11.6,0
São Paulo,2012-08-12T00:00:00Z,21.023809523809522,27.8,14.1,0
São Paulo,2012-08-19T00:00:00Z,21.185714285714287,28.6,13.7,0
São Paulo,2012-08-26T00:00:00Z,19.323809523809523,29.9,12.9,0
São Paulo,2012-09-02T00:00:00Z,22.20952380952381,31.8,10.1,0
São Paulo,2012-09-09T00:00:00Z,23.333333333333332,33.3,16.5,0
São Paulo,2012-09-16T00:00:00Z,24.652380952380952,34.1,14.2,5
São Paulo,2012-09-23T00:00:00Z,16.561904761904763,25.5,8.7,14.2
São Paulo,2012-09-30T00:00:00Z,23.428571428571427,34.5,12.1,15.6
São Paulo,2012-10-07T00:00:00Z,22.38095238095238,32.8,14.7,17.6
São Paulo,2012-10-14T00:00:00Z,19.413333333333334,27.7,13.1,7.6
São Paulo,2012-10-21T00:00:00Z,23.916666666666668,33.6,16.7,14.5
São Paulo,2012-10-28T00:00:00Z,25.10952380952381,36.6,16.7,65.8
São Paulo,2012-11-04T00:00:00Z,22.31904761904762,29,17.2,13.399999999999999
São Paulo,2012-11-11T00:00:00Z,20.12857142857143,31.9,13.8,52.3
São Paulo,2012-11-18T00:00:00Z,23.485714285714284,34.1,14.7,2.4
São Paulo,2012-11-25T00:00:00Z,22.01904761904762,30.9,16.2,23.5
São Paulo,2012-12-02T00:00:00Z,26.366666666666667,33.9,19.2,32.7
São Paulo,2012-12-09T00:00:00Z,24.952380952380953,32.7,19.1,129.7
São Paulo,2012-12-16T00:00:00Z,24.014285714285712,33.7,19.7,141.8
São Paulo,2012-12-23T00:00:00Z,26.323809523809523,33.5,20,31.200000000000003
São Paulo,2012-12-30T00:00:00Z,23.62857142857143,32.7,18.1,69.7
São Paulo,2013-01-06T00:00:00Z,23.395238095238096,32.1,14.9,32.4
São Paulo,2013-01-13T00:00:00Z,21.87142857142857,30.9,17.4,86.5
São Paulo,2013-01-20T00:00:00Z,22.295238095238094,30.7,16.2,41.2
São Paulo,2013-01-27T00:00:00Z,22.333333333333332,31.5,17.7,15.3
São Paulo,2013-02-03T00:00:00Z,21.566666666666666,26.6,17.1,84.8
São Paulo,2013-02-10T00:00:00Z,25.214285714285715,33.3,17.3,90
São Paulo,2013-02-17T00:00:00Z,25.452380952380953,34,17.7,58.8
São Paulo,2013-02-24T00:00:00Z,24.447619047619046,32,18.9,35
São Paulo,2013-03-03T00:00:00Z,25.795238095238094,32.3,19.4,27.799999999999997
São Paulo,2013-03-10T00:00:00Z,23.86190476190476,31.1,18.7,87.5
São Paulo,2013-03-17T00:00:00Z,20.10952380952381,27.7,14.9,47.3
São Paulo,2013-03-24T00:00:00Z,21.004761904761903,26.5,15.6,11.9
São Paulo,2013-05-26T00:00:00Z,18.533333333333335,26.6,14.1,17.2
São Paulo,2013-06-02T00:00:00Z,19.033333333333335,25.8,10.5,8.700000000000001
São Paulo,2013-06-09T00:00:00Z,19.52857142857143,26.1,14.4,15.6
São Paulo,2013-06-16T00:00:00Z,19.51904761904762,26.4,14.3,16.6
São Paulo,2013-06-23T00:00:00Z,18.114285714285714,26.7,13.5,84.1
São Paulo,2013-06-30T00:00:00Z,17.78095238095238,26.7,12.9,55
São Paulo,2013-07-07T00:00:00Z,18.49047619047619,26.3,11.3,0
São Paulo,2013-07-14T00:00:00Z,19.72380952380952,26.9,11.4,5.2
São Paulo,2013-07-21T00:00:00Z,13.947619047619048,26.3,5.2,48.9
São Paulo,2013-07-28T00:00:00Z,18.938095238095237,29.9,8.3,0
São Paulo,2013-08-04T00:00:00Z,21.614285714285714,28.5,13.2,0
São Paulo,2013-08-11T00:00:00Z,15.861904761904762,27.6,7.6,4.7
São Paulo,2013-08-18T00:00:00Z,19.61904761904762,30.5,11.9,0
São Paulo,2013-08-25T00:00:00Z,18.566666666666666,30.1,9.9,3
São Paulo,2013-09-01T00:00:00Z,20.204761904761906,30.5,13.1,3
São Paulo,2013-09-08T00:00:00Z,22.97142857142857,30.5,13.1,0
São Paulo,2013-09-15T00:00:00Z,22.03333333333333,32.4,13.2,27.700000000000003
São Paulo,2013-09-22T00:00:00Z,17.609523809523807,27.7,9.1,45.4
São Paulo,2013-09-29T00:00:00Z,19.08095238095238,25.7,14.2,58.8
São Paulo,2013-10-06T00:00:00Z,18.152380952380952,25.3,11.4,0
São Paulo,2013-10-13T00:00:00Z,21.70952380952381,30.8,14.7,71
São Paulo,2013-10-20T00:00:00Z,24.233333333333334,32.7,15.5,1.8
São Paulo,2013-10-27T00:00:00Z,19.51904761904762,30.4,13.3,0.2
São Paulo,2013-11-03T00:00:00Z,20.214285714285715,32.5,13.7,50
São Paulo,2013-11-10T00:00:00Z,25.47142857142857,34.6,14.7,0
São Paulo,2013-11-17T00:00:00Z,22.676190476190477,32.8,16.3,32.6
São Paulo,2013-11-24T00:00:00Z,22.385714285714286,32.3,17.5,41
São Paulo,2013-12-01T00:00:00Z,25.004761904761907,33.8,17.9,25.8
São Paulo,2013-12-08T00:00:00Z,23.271428571428572,32.9,17.2,7.199999999999999
São Paulo,2013-12-15T00:00:00Z,22.866666666666667,30.7,16.7,0
São Paulo,2013-12-22T00:00:00Z,25.704761904761906,34.4,18,42.2
São Paulo,2013-12-29T00:00:00Z,27.061904761904763,35.5,21,8.9
São Paulo,2014-01-05T00:00:00Z,25.976190476190478,33.2,17.1,52.5
São Paulo,2014-01-12T00:00:00Z,23.533333333333335,31.7,16.4,106.9
São Paulo,2014-01-19T00:00:00Z,26.185714285714287,32.5,16.5,77.5
São Paulo,2014-01-26T00:00:00Z,28.714285714285715,35.9,21.3,0
São Paulo,2014-02-02T00:00:00Z,29.885714285714286,36.4,22.6,0
São Paulo,2014-02-09T00:00:00Z,27.266666666666666,36,17.7,67.2
São Paulo,2014-02-16T00:00:00Z,23.914285714285715,31.9,17.1,95.60000000000001
São Paulo,2014-02-23T00:00:00Z,25.64761904761905,33.5,17.7,67
São Paulo,2014-03-02T00:00:00Z,22.97142857142857,30.1,17.7,108.69999999999999
São Paulo,2014-03-09T00:00:00Z,24.995238095238097,32.7,18.1,20.4
São Paulo,2014-03-16T00:00:00Z,25.67142857142857,33.5,19.9,54.6
São Paulo,2014-03-23T00:00:00Z,21.87142857142857,28.7,16.2,5.6
São Paulo,2014-03-30T00:00:00Z,23.523809523809526,29.8,16.3,5.5
São Paulo,2014-04-06T00:00:00Z,24.94761904761905,31.9,17.4,2.1
São Paulo,2014-04-13T00:00:00Z,21.36190476190476,30.6,16.1,77.3
São Paulo,2014-04-20T00:00:00Z,20.985714285714284,26.8,15.2,0.2
São Paulo,2014-04-27T00:00:00Z,20.023809523809526,26.5,12,0
São Paulo,2014-05-04T00:00:00Z,21.876190476190477,27.7,14.2,0
São Paulo,2014-05-11T00:00:00Z,19.68095238095238,25.9,12.4,0
São Paulo,2014-05-18T00:00:00Z,19.795238095238094,27.1,14.3,33.3
São Paulo,2014-05-25T00:00:00Z,16.8,24.7,11.5,12.7
São Paulo,2014-06-01T00:00:00Z,18.44761904761905,27.8,9.6,9.5
São Paulo,2014-06-08T00:00:00Z,20.623809523809523,27.8,15.1,0
São Paulo,2014-06-15T00:00:00Z,18.28095238095238,26.3,12.5,0.2
São Paulo,2014-06-22T00:00:00Z,20.614285714285714,27.6,13.3,0
São Paulo,2014-06-29T00:00:00Z,20.919047619047618,29.1,11.7,0
São Paulo,2014-07-06T00:00:00Z,18.02857142857143,25.7,13.5,14
São Paulo,2014-07-13T00:00:00Z,18.109523809523807,26.7,11.9,0
São Paulo,2014-07-20T00:00:00Z,17.057142857142857,26.8,10.5,3.4
São Paulo,2014-07-27T00:00:00Z,17.414285714285715,27.1,11.2,4
São Paulo,2014-08-03T00:00:00Z,19.538095238095238,29.8,9.3,0.1
São Paulo,2014-08-10T00:00:00Z,18.20952380952381,29.6,9,14.3
São Paulo,2014-08-17T00:00:00Z,20.271428571428572,29,12.8,10
São Paulo,2014-08-24T00:00:00Z,20.00952380952381,31.3,11,5.2
São Paulo,2014-08-31T00:00:00Z,19.447619047619046,31,11.3,28.500000000000004
São Paulo,2014-09-07T00:00:00Z,23.78095238095238,32.9,13.6,0
São Paulo,2014-09-14T00:00:00Z,21.504761904761907,32.3,15,3.2
São Paulo,2014-09-21T00:00:00Z,20.033333333333335,32.1,11.6,25.7
São Paulo,2014-09-28T00:00:00Z,20.385714285714286,30.7,11.1,5.1
São Paulo,2014-10-05T00:00:00Z,22.61904761904762,34.4,10.7,0
São Paulo,2014-10-12T00:00:00Z,26.347619047619048,37.8,18.2,3.8
São Paulo,2014-10-19T00:00:00Z,21.71904761904762,35.9,14.8,6.199999999999999
São Paulo,2014-10-26T00:00:00Z,24.595238095238095,34.2,14.2,17
São Paulo,2014-11-02T00:00:00Z,22.923809523809524,30.6,18,56.4
São Paulo,2014-11-09T00:00:00Z,21.071428571428573,29.9,14.6,8.9
São Paulo,2014-11-16T00:00:00Z,22.266666666666666,32.7,13.4,0.1
São Paulo,2014-11-23T00:00:00Z,22.98095238095238,30.3,16.9,46.5
São Paulo,2014-11-30T00:00:00Z,23.376190476190477,31.1,16,7.5
São Paulo,2014-12-07T00:00:00Z,24.095238095238095,31.8,17.7,49.400000000000006
São Paulo,2014-12-14T00:00:00Z,23.314285714285713,32.9,15.1,17.8
São Paulo,2014-12-21T00:00:00Z,24.014285714285712,34.6,17.3,112.8
São Paulo,2014-12-28T00:00:00Z,27.604761904761904,34.2,20.9,15.6
São Paulo,2015-01-04T00:00:00Z,26.33809523809524,34.2,19.5,66.4
São Paulo,2015-01-11T00:00:00Z,28.061904761904763,35.8,21.2,10.8
São Paulo,2015-01-18T00:00:00Z,26.566666666666666,36.5,18.5,51.9
São Paulo,2015-01-25T00:00:00Z,24.71904761904762,30,18.1,27.1
São Paulo,2015-02-01T00:00:00Z,22.795238095238094,31.1,17.3,50
São Paulo,2015-02-08T00:00:00Z,25.395238095238096,32.7,17.1,44.800000000000004
São Paulo,2015-02-15T00:00:00Z,24.204761904761906,31.1,18.8,141.2
São Paulo,2015-02-22T00:00:00Z,25.242857142857144,31.9,19.2,37
São Paulo,2015-03-01T00:00:00Z,23.79047619047619,31.6,17.2,41.2
